State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,APC,LP,PDP,NNPP,Latitude,Longitude,Latitude_rad,Longitude_rad,APC_outlier_score,LP_outlier_score,PDP_outlier_score,NNPP_outlier_score
DELTA,UGHELLI NORTH,UGHELLI  II,10-19-06-019,"OBUKATA OGBE ODE/ITIVE PRIMARY SCHOOL, OTERI",334,1501,25,121,140,0,5.4919007,5.9842472,0.09585174940758136,0.10444481689325162,12.35135135135135,60.054054054054056,124.27027027027027,0.4864864864864865
DELTA,UGHELLI NORTH,UGHELLI  II,10-19-06-023,"GOVERNMENT COLLEGE QUARTERS/POLICE BARRACK/GOVERNMENT COLLEGE, UGHELLI",120,1307,6,102,3,0,5.4892121,5.9876112,0.09580482448531222,0.1045035297692887,5.375,19.6875,16.46875,0.6875
DELTA,UGHELLI NORTH,UGHELLI  II,10-19-06-025,"OLD POST OFFICE, OVWODORUME/COMPOUND UMUKUEKU COMPOUND QUARTERS/BY DELTA LINE, UGHELLI",257,918,23,196,13,1,5.516516,5.759958,0.09628136743894751,0.10053023187658755,20.7,168.9,9.3,1.0
DELTA,UGHELLI NORTH,UGHELLI  II,10-19-06-026,"EKUOGBE AVE AREA/OLOTU/ESEROGH PRIMARY SCHOOL, IGHWREKO ST., UGHELLI",239,1028,33,140,54,3,5.4989947,5.9978723,0.09597556306471783,0.1046826197491651,8.289473684210527,95.0,27.473684210526315,2.6315789473684212
DELTA,UGHELLI NORTH,UGHELLI  II,10-19-06-031,"OMOTOR/URHIE STREET/OMOTOR BY G.K.S., UGHELLI",257,1025,34,151,28,1,5.4778251,6.0196199,0.09560608384338763,0.10506218697357181,17.0,74.2,14.0,0.0
DELTA,UGHELLI NORTH,UGHELLI  II,10-19-06-032,"ST. THERESA'S/ADAGHARAGBA ST./JUNCTION/OPP. POLICE BARRACK AFTER THE BRIDGE, UGHELLI",236,1046,14,165,7,2,5.4865347,5.9958531,0.09575809503991933,0.10464737806090882,4.209302325581394,97.11627906976744,15.302325581395348,1.5116279069767442
DELTA,UGHELLI NORTH,UGHELLI  II,10-19-06-033,ERHIMU & ENVIRONS/ADAGHARAGBA/ERHIMU JUNCTION OJOKOR & ENVIRONS,154,732,19,92,25,1,5.7878856,6.094513,0.10101766044876752,0.10636931815559718,24.4,51.53333333333333,16.46666666666667,0.9333333333333333
DELTA,UGHELLI NORTH,UGHELLI  II,10-19-06-036,"EKREDJEBO TOWN HALL, EKREDJEBO VILLAGE",319,1508,19,254,22,1,5.4884355,5.989013,0.09579127025834124,0.10452799579474316,7.699999999999999,176.7,2.2666666666666657,0.4
DELTA,UGHELLI NORTH,UGHELLI  III,10-19-07-005,"UBERETE QUARTERS/OGBE EKI/AFISERE PRIMARY SCHOOL, AFIESERE",276,1308,15,245,5,1,5.5142229,6.0092784,0.09624134529387003,0.10488169374897682,9.5,191.16666666666666,1.1666666666666665,0.16666666666666663
DELTA,UGHELLI NORTH,UGHELLI  III,10-19-07-006,"UWEJERI TOWN HALL, OWHARO VILLAGE",108,405,18,78,8,0,5.4895234,6.0023482,0.0958102576952737,0.1047607389411551,12.25,0.25,25.0,0.5625
DELTA,UGHELLI NORTH,UGHELLI  III,10-19-07-007,"OGBE-ISELE/URHIEST/ENVIRONS/AFISERE TOWN HALL I, AFIESERE",307,2074,55,239,8,0,5.5261131,6.0134858,0.09644886843259065,0.10495512673192522,-1.0,-1.0,-1.0,-1.0
DELTA,UGHELLI NORTH,UGHELLI  III,10-19-07-008,"OGBE-ISELE/URHIEST/ENVIRONS/AFISERE TOWN HALL II, AFIESERE",155,1095,16,103,7,7,5.4884355,5.989013,0.09579127025834124,0.10452799579474316,4.6,20.66666666666667,13.233333333333334,6.6
DELTA,UGHELLI NORTH,UGHELLI  III,10-19-07-009,"ODOVIE PRIMARY SCHOOL, ODOVIE",108,1315,25,48,27,0,5.5746405,6.0150747,0.09729583134002295,0.10498285826841017,-1.0,-1.0,-1.0,-1.0
DELTA,UGHELLI NORTH,UGHELLI  III,10-19-07-010,"EMETAKA/OGBE/ URHIE/OGHWAREDION, ODODEGHO",195,836,41,39,86,0,5.4893606,6.0008244,0.09580741629925145,0.10473414361401322,12.1875,41.6875,57.875,0.5625
DELTA,UGHELLI NORTH,UGHELLI  III,10-19-07-011,"OGBE EPHRON/IGHENE OLOHO/EDIAGBON TOWN HALL, ODODEGHO",137,858,20,41,59,0,5.4532748,6.029322,0.09517760027603527,0.10523152056292955,10.625,13.0,13.125,0.125
DELTA,UGHELLI NORTH,UGHELLI  III,10-19-07-012,"UJODE TOWN HALL, UJODE",188,703,37,50,89,0,5.4895234,6.0023482,0.0958102576952737,0.1047607389411551,7.9375,30.0,61.0625,0.5625
DELTA,UGHELLI NORTH,UGHELLI  III,10-19-07-014,"AKA/UWHE/EGHERUAYE/MASOGE QUARTERS/IZOMO PRIMARY SCHOOL, ERUEMUKOWHARIEN",210,895,56,124,14,1,5.5601777,6.0295582,0.0970434078609655,0.10523564303062277,24.0,88.33333333333334,35.0,0.33333333333333337
DELTA,UGHELLI NORTH,UGHELLI  III,10-19-07-015,"EKROKRO QUARTERS AND ENVIRONS/ERUEMUKOWHARIEM TOWN HALL, ERUEMUKOWHARIEN",244,1345,40,157,24,3,5.5130243,6.0269039,0.09622042577745561,0.10518931675628707,24.090909090909093,119.72727272727272,0.5454545454545467,2.7272727272727275
DELTA,UGHELLI NORTH,UGHELLI  III,10-19-07-016,"IHWERERHE/NEPA QUARTERS/NEPA QUARTERS, ERUEMKOWHARIEN",171,793,0,0,0,0,5.5130243,6.0269039,0.09622042577745561,0.10518931675628707,19.545454545454547,51.54545454545455,26.727272727272727,0.5454545454545454
DELTA,UGHELLI NORTH,UGHELLI  III,10-19-07-017,"UJODE PRIMARY SCHOOL AREA & ENVIRONS/UJODE PRIMARY SCHOOL, UJODE",139,581,38,22,61,0,43.6392682,-79.5489458,0.7616489132508593,-1.3883910207005146,-1.0,-1.0,-1.0,-1.0
DELTA,UGHELLI NORTH,EVWRENI,10-19-08-001,"OGBODU STREET/OGBODU HALL, EVWRENI",231,908,114,51,54,0,5.4010052,6.060478,0.09426532365733485,0.1057752953446809,19.0,1.0,21.0,1.0
DELTA,UGHELLI NORTH,EVWRENI,10-19-08-003,"UWOTIE ST./URUEKPO ST./URUEKPO HALL, EVWRENI",244,1003,95,52,75,1,5.4010052,6.060478,0.09426532365733485,0.1057752953446809,19.0,1.0,21.0,1.0
DELTA,UGHELLI NORTH,EVWRENI,10-19-08-004,"ETEVIE/URUVWERE/UNUARHO RUOREN/EKRAMEHA/UTEVIE/ADAZE/EKRAMEHA/EKRAMEHA, EVWRENI",242,995,57,85,84,0,5.3911226,6.0632497,0.09409283974867726,0.10582367063555843,52.333333333333336,77.66666666666667,74.83333333333333,0.3333333333333333
DELTA,UGHELLI NORTH,EVWRENI,10-19-08-006,"UNYACHIGHO/UNUARHIKRUSAN/AYAKOVWE-OGAGA/UNYARHUEN UMENI/MARIERE PRIMARY SCHOOL, EVWRENI",277,934,102,87,68,0,5.4874313,6.0032354,0.0957737436619927,0.1047762235022788,75.8,4.333333333333329,37.13333333333333,0.6
DELTA,UGHELLI NORTH,EVWRENI,10-19-08-008,"ENURHIE QUARTERS/ENURHIE HALL, UNENURHIE",278,771,80,39,133,0,5.5130243,6.0269039,0.09622042577745561,0.10518931675628707,67.72727272727272,9.0,118.36363636363636,0.5454545454545454
DELTA,UGHELLI NORTH,EVWRENI,10-19-08-009,"URUWHERUN QUARTERS/URUNHERUN HALL, UNENURHIE",154,717,56,18,58,0,5.4212172,6.1314642,0.09461808960574794,0.1070142382581601,36.0,6.199999999999999,32.8,0.2
DELTA,UGHELLI NORTH,EVWRENI,10-19-08-010,"OKPAWHA/ENURHIE HALL, UNENURHIE",231,712,84,13,119,0,5.4212172,6.1314642,0.09461808960574794,0.1070142382581601,69.6,0.1999999999999993,106.0,0.2
DELTA,UGHELLI NORTH,UWHERU,10-19-09-002,"UREDE/OGUNAME/ERH/IGBEDI/UWHERU GRAMMAR SCHOOL, UWHERU",166,702,49,53,44,2,5.333633,6.054282,0.09308945694302272,0.10566715474422733,12.866666666666667,10.799999999999997,18.866666666666667,1.6
DELTA,UGHELLI NORTH,UWHERU,10-19-09-003,"EHERE HALL, EKREMOWHA/ENYEWROLE/URUEGBE, UWHERU",201,876,42,58,66,4,5.331532,6.049516,0.09305278757543832,0.10558397235207728,7.100000000000001,2.8999999999999986,39.8,3.7
DELTA,UGHELLI NORTH,UWHERU,10-19-09-004,DEDE PRIMARY SCH ORHUWHURUN,170,697,21,96,43,1,5.4989947,5.9978723,0.09597556306471783,0.1046826197491651,4.026315789473685,49.8421052631579,16.18421052631579,0.5789473684210527
DELTA,UGHELLI NORTH,UWHERU,10-19-09-005,"UDU PRIMARY SCHOOL, UHWOVIORO QUARTERS/URHUVWIGBO QUARTERS, UWHERU I",158,853,29,108,17,0,5.333633,6.054282,0.09308945694302272,0.10566715474422733,8.466666666666669,47.86666666666667,9.933333333333334,0.5333333333333333
DELTA,UGHELLI NORTH,UWHERU,10-19-09-006,"UDU PRIMARY SCHOOL, UHWOVIORO QUARTERS/URHUVWIGBO QUARTERS, UWHERU II",172,817,33,108,20,0,5.333633,6.054282,0.09308945694302272,0.10566715474422733,4.200000000000003,47.86666666666667,6.733333333333334,0.5333333333333333
DELTA,UGHELLI NORTH,UWHERU,10-19-09-007,"ODJA HALL, EKREMOWHA/ODJA QUARTERS, UWHERU",103,877,43,30,22,0,5.3323857,6.0627534,0.09306768745126259,0.10581500856648078,9.53846153846154,39.769230769230774,4.53846153846154,0.3076923076923077
DELTA,UGHELLI NORTH,UWHERU,10-19-09-010,"ONIDJO PRIMARY SCHOOL, ONIDJO QUARTERS, UWHERU",187,746,58,51,38,1,5.333633,6.054282,0.09308945694302272,0.10566715474422733,22.46666666666667,12.93333333333333,12.466666666666665,0.5333333333333333
DELTA,UGHELLI NORTH,UWHERU,10-19-09-012,"EGBO HALL, EGBO QUARTERS, UWHERU",152,814,49,52,39,0,5.3462463,6.0629029,0.09330960055756451,0.10581761783371252,-1.0,-1.0,-1.0,-1.0
DELTA,UGHELLI NORTH,UWHERU,10-19-09-013,"URUOGEN/OGBAKA/AYAKOVWO QUARTERS/EGBESINEDE PRIMARY SCHOOL, UWHERU",219,835,0,0,0,0,5.333633,6.054282,0.09308945694302272,0.10566715474422733,39.4,67.33333333333333,28.066666666666666,0.5333333333333333
DELTA,UGHELLI NORTH,UWHERU,10-19-09-013,"URUOGEN/OGBAKA/AYAKOVWO QUARTERS/EGBESINEDE PRIMARY SCHOOL, UWHERU",219,835,0,0,0,0,5.333633,6.054282,0.09308945694302272,0.10566715474422733,39.4,67.33333333333333,28.066666666666666,0.5333333333333333
DELTA,UGHELLI NORTH,UWHERU,10-19-09-014,"URUOGEN/OGBAKA/AYAKOVWO QUARTERS/EGBESINEDE PRIMARY SCHOOL, UWHERU",191,949,51,121,17,0,5.333633,6.054282,0.09308945694302272,0.10566715474422733,15.0,61.733333333333334,9.933333333333334,0.5333333333333333
DELTA,UGHELLI NORTH,UWHERU,10-19-09-014,"URUOGEN/OGBAKA/AYAKOVWO QUARTERS/EGBESINEDE PRIMARY SCHOOL, UWHERU",191,949,51,121,17,0,5.333633,6.054282,0.09308945694302272,0.10566715474422733,15.0,61.733333333333334,9.933333333333334,0.5333333333333333
DELTA,UGHELLI NORTH,UWHERU,10-19-09-015,"OGBOVO/URUOHWORHU/OHORO TOWN HALL, OHORO",221,1031,42,139,22,0,5.3323857,6.0627534,0.09306768745126259,0.10581500856648078,8.46153846153846,77.61538461538461,4.53846153846154,0.3076923076923077
DELTA,UGHELLI NORTH,UWHERU,10-19-09-016,"OTEKA/OGBEVWE/IZEZE PRIMARY SCHOOL, OTEKA",185,1065,69,81,27,0,5.4989947,5.9978723,0.09597556306471783,0.1046826197491651,45.23684210526316,34.44736842105263,0.23684210526315752,0.4473684210526316
DELTA,UGHELLI NORTH,UWHERU,10-19-09-017,"ETEVIE/ENYERUKONI/ORUVWORO HALL, ETEVIE",294,1211,101,137,27,0,5.3323857,6.0627534,0.09306768745126259,0.10581500856648078,72.0,75.46153846153845,9.923076923076923,0.3076923076923077
DELTA,UGHELLI NORTH,UWHERU,10-19-09-018,"OWAROVWO  HALL, OWAROVWO",120,544,23,21,53,0,5.5001866,5.9938339,0.09599636564407235,0.10461213637265256,2.8611111111111107,13.416666666666664,24.72222222222222,0.3333333333333333
DELTA,UGHELLI NORTH,UWHERU,10-19-09-019,"AVWON PRIMARY SCHOOL, AVWON",56,315,20,13,19,0,5.2529311,6.0166454,0.0916809430754075,0.10501027215497123,-1.0,-1.0,-1.0,-1.0
DELTA,UGHELLI NORTH,UWHERU,10-19-09-020,"UVWRICHE/OKUGBE PRIMARY SCHOOL, OGODE",105,342,48,9,40,0,5.297133,6.051489,0.09245241176604478,0.10561840769821913,-1.0,-1.0,-1.0,-1.0
DELTA,UGHELLI NORTH,UWHERU,10-19-09-021,"OREBA HALL, OREBA",198,551,71,15,106,0,5.331532,6.049516,0.09305278757543832,0.10558397235207728,39.0,50.2,83.8,0.7
DELTA,UGHELLI NORTH,UWHERU,10-19-09-022,"OPHORORO  HALL, OPHORORO",43,164,0,0,0,0,5.4543901,5.8378648,0.09519706593318276,0.10188996204628027,53.4,65.6,30.6,0.0
DELTA,UGHELLI NORTH,AGBARHO I,10-19-10-001,"OFORHIE ST./AGBARHO PRIMARY SCHOOL, AGBARHO",238,1149,88,116,29,0,5.5949297,5.8535852,0.09764994468261859,0.10216433478601078,67.86666666666667,45.599999999999994,17.6,0.06666666666666667
DELTA,UGHELLI NORTH,AGBARHO I,10-19-10-002,"AHIRIMA ST./AGBARHO PRIMARY SCHOOL, AGBARHO",196,1192,29,271,9,0,5.5949297,5.8535852,0.09764994468261859,0.10216433478601078,4.933333333333334,210.93333333333334,3.7333333333333325,0.06666666666666667
DELTA,UGHELLI NORTH,AGBARHO I,10-19-10-003,"OLD UGHELLI ROAD/AGBARHO TOWN HALL, AGBARHO",318,1583,29,271,10,0,5.5892705,5.8594573,0.09755117300958971,0.10226682226501714,2.7142857142857153,211.57142857142856,3.314285714285715,0.2571428571428571
DELTA,UGHELLI NORTH,AGBARHO I,10-19-10-005,"OVIRI/ISHERE PRIMARY SCHOOL, AGBARHO II",232,1115,75,115,20,1,5.5819606,5.863907,0.0974235911865982,0.10234448418074313,52.20689655172414,54.48275862068966,6.586206896551724,0.7586206896551724
DELTA,UGHELLI NORTH,AGBARHO I,10-19-10-006,"OVIRI/ISHERE PRIMARY SCHOOL, AGBARHO III",236,1120,51,142,17,1,5.5812771,5.8562705,0.09741166186116082,0.10221120211241458,28.636363636363637,84.4090909090909,2.045454545454545,0.9090909090909091
DELTA,UGHELLI NORTH,AGBARHO I,10-19-10-008,"OGHARE TOWN HALL, OGHARE",227,1331,61,125,15,0,5.5892705,5.8594573,0.09755117300958971,0.10226682226501714,35.62857142857143,61.4,1.8285714285714292,0.2571428571428571
DELTA,UGHELLI NORTH,AGBARHO I,10-19-10-009,"OHRERHE PRIMARY SCHOOL, OHRERHE",178,893,31,79,288,1,5.4755453,6.029512,0.09556629382710068,0.10523483668850835,19.666666666666664,35.333333333333336,286.6666666666667,0.6666666666666667
DELTA,UGHELLI NORTH,AGBARHO I,10-19-10-010,"OGIMAGBA ST./OHRERHE PRIMARY SCHOOL, OHRERHE",150,948,41,70,25,0,5.5812771,5.8562705,0.09741166186116082,0.10221120211241458,18.181818181818183,9.136363636363633,10.409090909090908,0.13636363636363635
DELTA,UGHELLI NORTH,AGBARHO I,10-19-10-010,"OGIMAGBA ST./OHRERHE PRIMARY SCHOOL, OHRERHE",150,948,41,70,25,0,5.5812771,5.8562705,0.09741166186116082,0.10221120211241458,18.181818181818183,9.136363636363633,10.409090909090908,0.13636363636363635
DELTA,UGHELLI NORTH,AGBARHO I,10-19-10-011,"OGIMAGBA ST./OHRERHE PRIMARY SCHOOL, OHRERHE",155,1073,37,71,29,0,5.5812771,5.8562705,0.09741166186116082,0.10221120211241458,14.0,10.18181818181818,14.590909090909092,0.13636363636363635
DELTA,UGHELLI NORTH,AGBARHO I,10-19-10-011,"OGIMAGBA ST./OHRERHE PRIMARY SCHOOL, OHRERHE",155,1073,37,71,29,0,5.5812771,5.8562705,0.09741166186116082,0.10221120211241458,14.0,10.18181818181818,14.590909090909092,0.13636363636363635
DELTA,UGHELLI NORTH,AGBARHO I,10-19-10-013,"OGBE UVWIAMA/UMUTU PRIMARY SCHOOL, UVWIAMA II",113,1399,31,45,15,0,5.5902664,5.8618122,0.09756855474361033,0.10230792302357236,12.333333333333332,9.25,5.625,0.2916666666666667
DELTA,UGHELLI NORTH,AGBARHO I,10-19-10-014,"OGBE OPHORI/OGUNAME TOWN HALL, OGUNAME",330,1362,90,50,169,0,5.5001866,5.9938339,0.09599636564407235,0.10461213637265256,66.0,16.388888888888886,143.94444444444446,0.3333333333333333
DELTA,UGHELLI NORTH,AGBARHO I,10-19-10-015,"OKURIKPOEHRE PRIMARY SCHOOL, OKURIKPEHRE",176,850,48,101,6,4,5.5902664,5.8618122,0.09756855474361033,0.10230792302357236,30.041666666666668,49.083333333333336,3.75,3.875
DELTA,UGHELLI NORTH,AGBARHO II,10-19-11-001,"ODJEGBA/EHWERHERE/AGBARHO MODEL PRIMARY  SCHOOL, AGBARHO",201,1103,56,123,11,0,5.5812771,5.8562705,0.09741166186116082,0.10221120211241458,33.86363636363636,64.54545454545455,4.227272727272727,0.13636363636363635
DELTA,UGHELLI NORTH,AGBARHO II,10-19-11-002,"UGHWRUGHELLI/AGBARHO MODEL PRIMARY SCHOOL, AGBARHO",193,1215,45,119,12,0,5.5893439,5.8607738,0.09755245408126069,0.10228979952461964,26.916666666666668,67.83333333333334,2.5,0.2916666666666667
DELTA,UGHELLI NORTH,AGBARHO II,10-19-11-003,"UGHWRUGHELLI II/AGBARHO MODEL PRIMARY SCHOOL, AGBARHO",229,1290,48,148,12,1,5.5893439,5.8607738,0.09755245408126069,0.10228979952461964,30.041666666666668,98.04166666666666,2.5,0.75
DELTA,UGHELLI NORTH,AGBARHO II,10-19-11-005,"OPHORI ROAD/GRAMMAR SCHOOL/AGBARHO GRAMMAR SCHOOL, AGBARHO",1,1298,0,0,0,0,5.5812771,5.8562705,0.09741166186116082,0.10221120211241458,24.681818181818183,64.04545454545455,15.727272727272727,0.13636363636363635
DELTA,UGHELLI NORTH,AGBARHO II,10-19-11-006,"OGBE UJEVWE QUARTERS/ERHAVWE PRIMARY SCHOOL, EKRERHAVWE I",236,752,126,49,48,1,5.6093151,5.8911958,0.09790101727683498,0.10282076358966136,72.0,17.0,29.333333333333332,0.33333333333333326
DELTA,UGHELLI NORTH,AGBARHO II,10-19-11-008,URHUVWUOGBA STREET/EMEKPE PRIMARY SCHOOL,202,922,84,63,27,1,5.5949297,5.8535852,0.09764994468261859,0.10216433478601078,63.6,10.933333333333337,15.466666666666667,1.0
DELTA,UGHELLI NORTH,AGBARHO II,10-19-11-010,"UDUVWURHOBO ST./EHWERHE PRIMARY SCHOOL, EHWERHE",174,961,61,66,20,3,5.6093151,5.8911958,0.09790101727683498,0.10282076358966136,14.666666666666671,39.66666666666667,8.0,2.3333333333333335
DELTA,UGHELLI NORTH,AGBARHO II,10-19-11-011,UDUVWURHOBO ST./EHWERHE PRIMARY SCHOOL,151,723,0,0,0,0,5.6093151,5.8911958,0.09790101727683498,0.10282076358966136,96.0,48.333333333333336,34.666666666666664,1.6666666666666667
DELTA,UGHELLI SOUTH,EWU  I,10-20-01-001,"EGHERAKA PRIMARY SCHOOL, OTOR - EWU",259,1045,83,91,72,1,5.3816045,5.9898676,0.09392671756514318,0.10454291137853071,49.72727272727273,64.63636363636364,35.27272727272727,0.7272727272727273
DELTA,UGHELLI SOUTH,EWU  I,10-20-01-005,"EWU HALL, OTOR - EWU",206,877,54,47,67,0,5.3816045,5.9898676,0.09392671756514318,0.10454291137853071,18.090909090909093,16.636363636363637,29.81818181818182,0.36363636363636365
DELTA,UGHELLI SOUTH,EWU  I,10-20-01-013,"OFOMOR PRIMARY SCHOOL, OKPARABE",118,450,31,37,38,0,5.3473019,5.9428571,0.09332802425314857,0.10372242337052191,10.0,8.0,41.0,0.0
DELTA,UGHELLI SOUTH,EWU  I,10-20-01-015,"OKPARABE HEALTH CENTRE, OKPARABE",168,662,41,45,79,0,5.3456412,5.93965,0.0932990395702607,0.1036664489160812,10.0,8.0,41.0,0.0
DELTA,UGHELLI SOUTH,EWU  I,10-20-01-022,"UTO-ARHAVWARIEN PRIMARY SCHOOL, UTO-ARHAVWARIEN I",84,416,38,1,44,0,5.3816045,5.9898676,0.09392671756514318,0.10454291137853071,0.6363636363636331,33.54545454545455,4.727272727272727,0.36363636363636365
DELTA,UGHELLI SOUTH,EWU  I,10-20-01-023,"UTO-ARHAVWARIEN PRIMARY SCHOOL, UTO-ARHAVWARIEN II",90,535,41,2,46,0,5.3816045,5.9898676,0.09392671756514318,0.10454291137853071,3.9090909090909065,32.45454545454545,6.9090909090909065,0.36363636363636365
DELTA,UGHELLI SOUTH,EWU  I,10-20-01-025,"ASSAH PRIMARY SCHOOL, ASSAH I",137,620,74,2,54,0,5.3816045,5.9898676,0.09392671756514318,0.10454291137853071,39.90909090909091,32.45454545454545,15.636363636363633,0.36363636363636365
DELTA,UGHELLI SOUTH,EWU  I,10-20-01-026,"ASSAH PRIMARY SCHOOL, ASSAH II",89,526,44,4,41,0,5.3816045,5.9898676,0.09392671756514318,0.10454291137853071,7.18181818181818,30.272727272727273,1.4545454545454533,0.36363636363636365
DELTA,UGHELLI SOUTH,EWU  I,10-20-01-027,"OLODIAMA PRIMARY SCHOOL, OLODIAMA",122,573,51,13,47,1,5.4989947,5.9978723,0.09597556306471783,0.1046826197491651,26.763157894736842,35.3421052631579,20.289473684210527,0.5789473684210527
DELTA,UGHELLI SOUTH,EWU  II,10-20-02-001,"GBAREGOLOR PRIMARY SCHOOL, GBAREGOLOR I",143,783,35,26,69,0,5.1940096,5.8036616,0.09065256890019367,0.10129300359156214,4.0,5.666666666666668,52.33333333333333,0.0
DELTA,UGHELLI SOUTH,EWU  II,10-20-02-002,"GBAREGOLOR PRIMARY SCHOOL, GBAREGOLOR II",114,666,21,49,18,0,5.4989947,5.9978723,0.09597556306471783,0.1046826197491651,4.026315789473685,1.6052631578947398,9.473684210526315,0.4473684210526316
DELTA,UGHELLI SOUTH,EWU  II,10-20-02-003,"OGBERIGU  HALL, GBAREGOLOR",196,986,88,52,34,0,5.1940096,5.8036616,0.09065256890019367,0.10129300359156214,74.66666666666667,40.333333333333336,5.666666666666668,0.0
DELTA,UGHELLI SOUTH,EWU  II,10-20-02-007,"OLOTA TOWN HALL, OLOTA",169,607,40,42,81,0,5.207322,5.8611758,0.09088491411153615,0.10229681574821266,-1.0,-1.0,-1.0,-1.0
DELTA,UGHELLI SOUTH,EWU  II,10-20-02-012,"OGODA  PRIMARY SCHOOL, OGODA",115,496,48,21,41,0,5.4989947,5.9978723,0.09597556306471783,0.1046826197491651,23.68421052631579,27.131578947368418,14.131578947368421,0.4473684210526316
DELTA,UGHELLI SOUTH,EWU  III,10-20-03-003,"OSUSURHIE PRIMARY SCHOOL, OSUSURHIE",69,359,39,0,23,0,5.5114391,5.8239233,0.096192758818153,0.10164663696861347,28.81818181818182,113.81818181818181,17.18181818181818,0.5454545454545454
DELTA,UGHELLI SOUTH,EWU  III,10-20-03-004,"OKUAMA PRIMARY SCHOOL, OKUAMA I",102,419,32,43,20,0,5.3816045,5.9898676,0.09392671756514318,0.10454291137853071,5.9090909090909065,12.272727272727273,21.454545454545453,0.36363636363636365
DELTA,UGHELLI SOUTH,EWU  III,10-20-03-005,"OKUAMA PRIMARY SCHOOL, OKUAMA II",126,425,39,57,22,1,5.3816045,5.9898676,0.09392671756514318,0.10454291137853071,1.7272727272727266,27.545454545454547,19.272727272727273,0.7272727272727273
DELTA,UGHELLI SOUTH,EWU  III,10-20-03-006,"OKUAMA PRIMARY SCHOOL, OKUAMA III",96,377,13,52,25,1,5.3816045,5.9898676,0.09392671756514318,0.10454291137853071,26.636363636363633,22.09090909090909,16.0,0.7272727272727273
DELTA,UGHELLI SOUTH,EWU  III,10-20-03-008,"EKAMETA PRIMARY SCHOOL, EKAMETA",136,664,15,71,45,1,5.3816045,5.9898676,0.09392671756514318,0.10454291137853071,24.454545454545453,42.81818181818181,5.81818181818182,0.7272727272727273
DELTA,UGHELLI SOUTH,EWU  III,10-20-03-012,"OMOSUOMO PRIMARY SCHOOL,OMOSUOMO I",55,469,98,1,98,1,5.4989947,5.9978723,0.09597556306471783,0.1046826197491651,75.0,47.6578947368421,72.63157894736842,0.5789473684210527
DELTA,UGHELLI SOUTH,EWU  III,10-20-03-013,"OMOSUOMO PRIMARY SCHOOL,OMOSUOMO II",55,384,0,0,0,0,6.1804942,6.6356621,0.10786997319041293,0.11581415169480122,10.897435897435898,80.94871794871794,30.58974358974359,0.7948717948717948
DELTA,UGHELLI SOUTH,OLOMU  I,10-20-04-001,"OGONI TOWN HALL, OGONI I",199,763,66,62,62,0,5.4524838,5.9385457,0.095163794721652,0.10364717524515142,-1.0,-1.0,-1.0,-1.0
DELTA,UGHELLI SOUTH,OLOMU  I,10-20-04-003,"OPHORI PRIMARY SCHOOL, OPHORI",111,535,17,43,43,2,49.0871339,-123.0537585,0.8567321069223249,-2.1476932427789586,-1.0,-1.0,-1.0,-1.0
DELTA,UGHELLI SOUTH,OLOMU  I,10-20-04-004,"OPHORI TOWN HALL, OPHORI",142,551,47,45,37,0,5.4134032,5.9039449,0.0944817095779971,0.10304327736132737,13.100000000000001,0.7999999999999972,11.200000000000003,0.2
DELTA,UGHELLI SOUTH,OLOMU  I,10-20-04-008,"AGBON TOWN HALL, AGBON",172,615,32,56,84,0,5.4134032,5.9039449,0.0944817095779971,0.10304327736132737,3.3999999999999986,11.299999999999997,40.5,0.2
DELTA,UGHELLI SOUTH,OLOMU  I,10-20-04-009,"ETADJAKPERE TOWN HALL, AGBON",83,455,19,14,48,0,5.4134032,5.9039449,0.0944817095779971,0.10304327736132737,17.700000000000003,34.9,0.8999999999999986,0.2
DELTA,UGHELLI SOUTH,OLOMU  I,10-20-04-011,"OKPAVUERHE PRIMARY SCHOOL, OKPAVUERHE",149,607,52,32,56,0,5.4134032,5.9039449,0.0944817095779971,0.10304327736132737,18.6,15.100000000000001,9.700000000000003,0.2
DELTA,UGHELLI SOUTH,OLOMU  II,10-20-05-004,"UMOLO PRIMARY SCHOOL, UMOLO II",183,691,32,89,51,0,5.4134032,5.9039449,0.0944817095779971,0.10304327736132737,3.3999999999999986,47.6,4.200000000000003,0.2
DELTA,UGHELLI SOUTH,OLOMU  II,10-20-05-005,"UMOLO TOWN HALL, UMOLO",178,748,27,43,53,1,5.4134032,5.9039449,0.0944817095779971,0.10304327736132737,8.899999999999999,3.0,6.399999999999999,0.9
DELTA,UGHELLI SOUTH,OLOMU  II,10-20-05-007,"OVWUDOKPOKPO PRIMARY SCHOOL, OVWUDOKPOKPO II",203,798,56,90,48,0,5.4134032,5.9039449,0.0944817095779971,0.10304327736132737,23.0,48.7,0.8999999999999986,0.2
DELTA,UGHELLI SOUTH,OLOMU  II,10-20-05-008,"OVWUDOKPOKPO PRIMARY SCHOOL, OVWUDOKPOKPO III",145,608,30,54,45,1,5.4134032,5.9039449,0.0944817095779971,0.10304327736132737,5.600000000000001,9.100000000000001,2.3999999999999986,0.9
