name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
lagos,2020-12-07,93.2,73.4,83.6,105.1,73.4,91.7,77.1,82,0.02,100,12.5,rain,0,0,18.6,15.7,204,1012.4,65.5,7,165.2,14.2,6,,2020-12-07T06:45:19,2020-12-07T18:30:55,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2020-12-08,91.4,75.1,81.4,105.1,75.1,86.9,75.5,83.2,0.071,100,12.5,rain,0,0,16.8,24.6,236.7,1012.8,62.1,6,201.9,17.5,7,,2020-12-08T06:45:48,2020-12-08T18:31:18,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2020-12-09,94.4,76.4,83.5,108.7,76.4,90.7,76.6,81.3,0.02,100,12.5,rain,0,0,17.4,12.8,236.5,1012,60.8,6.3,189.9,16.3,7,,2020-12-09T06:46:18,2020-12-09T18:31:42,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2020-12-10,89.7,76.2,82.8,104.1,76.2,90.7,77,83.3,0.004,100,4.17,rain,0,0,17,14,228.5,1012.1,54.8,6,163,14.1,6,,2020-12-10T06:46:48,2020-12-10T18:32:06,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2020-12-11,91.4,78.5,83.4,106.3,78.5,92.1,77.8,83.8,0.032,100,16.67,rain,0,0,18.3,13.4,231.7,1012.3,48.3,6.5,202.3,17.4,8,,2020-12-11T06:47:18,2020-12-11T18:32:32,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2020-12-12,91.4,75.5,83.1,105.7,75.5,90.6,77.1,83.1,0.055,100,16.67,rain,0,0,51.9,11.2,233.6,1011.8,56.4,6.1,198.7,17,7,,2020-12-12T06:47:49,2020-12-12T18:32:58,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2020-12-13,89.7,77,81.5,101.2,77,87.2,76.5,85.4,0.087,100,25,rain,0,0,17.4,10.3,226.3,1010.6,56.4,6.2,168.6,14.6,6,,2020-12-13T06:48:19,2020-12-13T18:33:24,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2020-12-14,89.7,75.2,81.4,116.8,75.2,88.2,76.8,86.5,0.197,100,4.17,rain,0,0,15.2,11.2,225,1010.4,57.6,6.1,181.2,15.6,7,,2020-12-14T06:48:50,2020-12-14T18:33:51,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2020-12-15,87.8,73.4,81.4,102.4,73.4,87.7,76.3,85,0.197,100,4.17,rain,0,0,15,11.4,215.5,1010.4,62.1,7,176.7,15.1,7,,2020-12-15T06:49:20,2020-12-15T18:34:18,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2020-12-16,91.4,77,82.2,107.8,77,89,77.3,85.7,0.043,100,4.17,rain,0,0,16.3,10.3,244.7,1010.9,67.5,5.6,197.2,16.9,7,,2020-12-16T06:49:50,2020-12-16T18:34:46,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2020-12-17,91.4,77,82.3,105.1,77,89.1,77,84.9,0.016,100,12.5,rain,0,0,18.3,17.9,278.6,1011.1,64.4,5.5,180.3,15.6,7,,2020-12-17T06:50:21,2020-12-17T18:35:14,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2020-12-18,93.2,77,82.3,102.8,77,88.2,77,85.1,0.079,100,4.17,rain,0,0,17.7,9.4,230.3,1010.9,59.5,5.3,208,17.9,7,,2020-12-18T06:50:51,2020-12-18T18:35:43,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2020-12-19,90.4,78.4,81.8,101.5,78.4,87.5,76.7,85.3,0.157,100,4.17,rain,0,0,17.7,9.2,230.1,1010.5,52.9,6.1,193,16.7,7,,2020-12-19T06:51:21,2020-12-19T18:36:12,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,remote,65201099999"
lagos,2020-12-20,92.4,77,82,106.6,77,88.9,77.4,86.7,0.591,100,4.17,rain,0,0,15.7,9.2,228.3,1010.7,45.7,6,183.4,16,7,,2020-12-20T06:51:52,2020-12-20T18:36:41,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
lagos,2020-12-21,89,77.3,81.6,99.7,77.3,87.5,77.1,86.7,0.032,100,20.83,rain,0,0,16.1,10.3,235.9,1011.1,64.5,5.9,198,17.1,7,,2020-12-21T06:52:21,2020-12-21T18:37:11,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2020-12-22,93.5,78.2,82.9,105.1,78.2,90.6,77.3,84.1,0.036,100,25,rain,0,0,16.6,15.7,238.3,1010.8,63.6,4.3,199.9,17.2,7,,2020-12-22T06:52:51,2020-12-22T18:37:41,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2020-12-23,96,77,83.6,107.7,77,91.4,77.3,82.4,0.012,100,8.33,rain,0,0,16.3,11.2,211.9,1010.7,57.1,5.5,201.5,17.5,7,,2020-12-23T06:53:21,2020-12-23T18:38:11,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2020-12-24,89.6,78.2,82.1,105.2,78.2,89.5,77.3,85.9,0.276,100,4.17,rain,0,0,17.4,11.4,242.9,1010,64.6,5.6,204.4,17.7,8,,2020-12-24T06:53:50,2020-12-24T18:38:42,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
lagos,2020-12-25,93.2,77.3,82.7,109.1,77.3,89.9,77.5,85.4,0.012,100,8.33,rain,0,0,17.9,11.4,225.4,1009.6,52.7,5.3,211.3,18.2,8,,2020-12-25T06:54:19,2020-12-25T18:39:12,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,remote,65201099999"
lagos,2020-12-26,93.3,75.8,82.3,101.4,75.8,86,73.8,78.1,0,0,0,,0,0,15.7,15,217.4,1009.6,45.5,4.3,244.1,21.1,9,,2020-12-26T06:54:47,2020-12-26T18:39:43,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
lagos,2020-12-27,93.2,74,82,102.8,74,86.1,73.6,77,0.197,100,4.17,rain,0,0,15.9,8.1,246,1009.8,47.7,4.1,248.1,21.5,9,,2020-12-27T06:55:15,2020-12-27T18:40:14,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,remote,65201099999"
lagos,2020-12-28,91.4,75.2,82.1,100.8,75.2,86.8,74.6,79.3,0,0,0,,0,0,20.1,13.1,318.6,1010.1,60.5,4.4,236.6,20.5,8,,2020-12-28T06:55:43,2020-12-28T18:40:45,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2020-12-29,93.2,75.2,81.9,105,75.2,85.8,74,78.4,0,0,0,,0,0,23,11.2,241.9,1009.6,51.9,3.5,233.6,20.2,9,,2020-12-29T06:56:10,2020-12-29T18:41:16,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2020-12-30,93.3,74.6,82.4,107.8,74.6,88.2,75.6,81.1,0,0,0,,0,0,26.8,11.4,252.9,1010.3,56.3,3.4,220.5,19.1,8,,2020-12-30T06:56:37,2020-12-30T18:41:47,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2020-12-31,95.6,75.2,82.6,105,75.2,88.1,75.6,80.9,0,0,0,,0,0,17.7,10.3,212.8,1011,47.9,3.8,207.5,17.9,7,,2020-12-31T06:57:03,2020-12-31T18:42:17,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2021-01-01,91.5,77,83.3,105.7,77,90.9,76.7,81.5,0,0,0,,0,0,19.5,8.1,218.9,1010.6,65.2,3.4,219.8,19,8,,2021-01-01T06:57:29,2021-01-01T18:42:48,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
lagos,2021-01-02,93.2,78.8,84,107.5,78.8,93.1,77.5,81.7,0.016,100,16.67,rain,0,0,19.7,9.2,223.6,1010.6,56.3,5.2,209.4,18.2,8,,2021-01-02T06:57:55,2021-01-02T18:43:19,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
lagos,2021-01-03,91.4,77.6,83.3,105.1,77.6,92.3,78.1,85,0.012,100,4.17,rain,0,0,19,10.7,217.2,1010.4,43,4.8,201.7,17.3,6,,2021-01-03T06:58:19,2021-01-03T18:43:50,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
lagos,2021-01-04,93.2,71.6,83.2,110.4,71.6,91.7,77.4,83.7,0.016,100,12.5,rain,0,0,20.6,24.2,240.5,1009.9,48.8,5.5,209.5,18.1,7,,2021-01-04T06:58:43,2021-01-04T18:44:20,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"65210099999,DNMM,remote,65201099999"
lagos,2021-01-05,93.3,72.8,82.5,107.8,72.8,89,75.9,81.7,0.079,100,4.17,rain,0,0,51.9,11.9,237.5,1009.4,47.1,5.9,206.4,17.9,8,,2021-01-05T06:59:07,2021-01-05T18:44:50,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,remote,65201099999"
lagos,2021-01-06,92,71.6,82.8,106.9,71.6,89.7,76.7,82.8,0.028,100,20.83,rain,0,0,19.5,13.9,236.1,1009.9,62.5,5.8,176.4,15.3,7,,2021-01-06T06:59:30,2021-01-06T18:45:20,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2021-01-07,92,73.4,81.3,106.2,73.4,87.8,75.4,82.8,0.032,100,29.17,rain,0,0,20.1,31.1,199.4,1010.7,75.1,5.7,192.6,16.7,7,,2021-01-07T06:59:52,2021-01-07T18:45:50,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2021-01-08,91.4,73.5,81.8,105.1,73.5,88.3,77.1,86.2,0.032,100,20.83,rain,0,0,19.5,10.5,246,1010.9,83.4,6.4,197.8,17.1,8,,2021-01-08T07:00:13,2021-01-08T18:46:20,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2021-01-09,91.6,76.7,83.3,104.2,76.7,90.4,75.7,79.6,0.008,100,8.33,rain,0,0,18.3,12.8,234.1,1010.4,55.3,6.1,200.6,17.3,7,,2021-01-09T07:00:34,2021-01-09T18:46:49,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2021-01-10,91.4,69.7,82.6,105.1,69.7,89.9,77,84,0.024,100,12.5,rain,0,0,17.7,29.1,247.7,1009.8,51.4,6.3,202.2,17.5,7,,2021-01-10T07:00:53,2021-01-10T18:47:18,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2021-01-11,91.5,66.1,81.7,105.1,66.1,88.3,75.8,83.4,0,0,0,,0,0,17.7,31.3,255.3,1010.5,54.5,6,202.5,17.4,8,,2021-01-11T07:01:13,2021-01-11T18:47:46,0.94,Partially cloudy,Partly cloudy throughout the day.,wind,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2021-01-12,90.6,62.5,81.4,101.9,62.5,86.7,76.1,85.2,0.004,100,4.17,rain,0,0,20.4,11.2,265.7,1011.6,55,6,196.1,16.9,8,,2021-01-12T07:01:31,2021-01-12T18:48:14,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2021-01-13,93.2,77.2,83.5,105.1,77.2,90.7,76.7,81.1,0.032,100,8.33,rain,0,0,22.4,19.5,231.8,1011.8,60.2,5.8,207,17.9,7,,2021-01-13T07:01:48,2021-01-13T18:48:42,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2021-01-14,91.1,58.9,81.8,102.6,58.9,87.9,74.3,78.8,0.008,100,8.33,rain,0,0,18.6,13.9,227.7,1012.2,49.3,6,211.8,18.2,7,,2021-01-14T07:02:05,2021-01-14T18:49:09,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2021-01-15,96.5,75.8,82.8,101.9,75.8,89.3,75.8,80.8,0.076,100,20.83,rain,0,0,18.3,10.3,228.3,1009.7,52.9,5.6,220.6,19.1,8,,2021-01-15T07:02:21,2021-01-15T18:49:36,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"65210099999,DNMM,remote,65201099999"
lagos,2021-01-16,87.8,76.2,81.3,97.8,76.2,86.2,75.2,82.5,0.111,100,29.17,rain,0,0,17.4,9.4,222.6,1009.1,57.2,5.5,168.6,14.4,6,,2021-01-16T07:02:36,2021-01-16T18:50:02,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"65210099999,DNMM,remote,65201099999"
lagos,2021-01-17,92.9,77,82.6,106.8,77,89.6,76.7,83.3,0.016,100,8.33,rain,0,0,14.8,9.2,188.6,1009.9,51.7,4.9,205.5,17.7,8,,2021-01-17T07:02:50,2021-01-17T18:50:28,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,DNMM,remote,65201099999"
lagos,2021-01-18,96.7,77,82.6,102.4,77,89.1,76.4,83.2,0.039,100,4.17,rain,0,0,17.2,10.3,221.3,1010.5,51.2,5.1,211.3,18.1,8,,2021-01-18T07:03:03,2021-01-18T18:50:53,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
lagos,2021-01-19,93.2,76.7,83.3,105,76.7,89.8,75.9,79.7,0.024,100,12.5,rain,0,0,19.5,10.3,225.6,1011.2,53.7,5.5,204.9,17.8,8,,2021-01-19T07:03:16,2021-01-19T18:51:18,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,DNMM,remote,65201099999"
lagos,2021-01-20,93.3,78,83.8,105.1,78,91.2,76.5,80.2,0.008,100,8.33,rain,0,0,17.2,11.4,257.2,1011,50.5,4.3,240.4,20.7,8,,2021-01-20T07:03:27,2021-01-20T18:51:42,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"65210099999,DNMM,remote,65201099999"
lagos,2021-01-21,92.4,60.7,81.3,97.3,60.7,83.3,69.7,72,0,0,0,,0,0,17.4,24.6,84.8,1011.3,50.4,2.9,244.2,21.2,9,,2021-01-21T07:03:37,2021-01-21T18:52:06,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2021-01-22,91.5,72.8,81.8,94,72.8,83.2,69.5,70.3,0.004,100,4.17,rain,0,0,16.3,12.8,0.9,1011.2,42.9,1.5,236.4,20.6,8,,2021-01-22T07:03:47,2021-01-22T18:52:29,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,remote,65201099999"
lagos,2021-01-23,93.3,60.7,81.3,99.2,60.7,83.9,69.7,71.8,0,0,0,,0,0,18.1,22.4,242.1,1011.2,51,2,234.6,20.3,9,,2021-01-23T07:03:56,2021-01-23T18:52:51,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2021-01-24,93.2,73.4,80.8,96.4,73.4,83.7,72.6,77.9,0,0,0,,0,0,17.7,9.6,210.3,1009.9,55.4,1.9,244.6,21.1,9,,2021-01-24T07:04:03,2021-01-24T18:53:13,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
lagos,2021-01-25,91.1,74.1,82.2,101.5,74.1,87.7,75.2,80.7,0,0,0,,0,0,18.3,9.2,196.3,1010.8,42.2,2,236.3,20.4,9,,2021-01-25T07:04:10,2021-01-25T18:53:34,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2021-01-26,93.2,64.3,83.1,105.1,64.3,89.6,75,77.8,0.004,100,4.17,rain,0,0,21,15,212.8,1011.1,41,2.8,239.9,20.7,9,,2021-01-26T07:04:16,2021-01-26T18:53:54,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2021-01-27,93.2,76.7,83.9,102.8,76.7,91.8,76.9,81,0,0,0,,0,0,21.5,10.5,226,1010.4,52.2,2.9,237.4,20.5,9,,2021-01-27T07:04:21,2021-01-27T18:54:14,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
lagos,2021-01-28,92,78.5,83.1,106.3,78.5,92,78.1,85.7,0.02,100,20.83,rain,0,0,19.5,9.8,214.1,1010.3,47.8,4,198.6,17.2,7,,2021-01-28T07:04:25,2021-01-28T18:54:33,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,DNMM,remote,65201099999"
lagos,2021-01-29,93.2,78.2,84.3,107.5,78.2,93.6,77.7,81.8,0,0,0,,0,0,17.9,13.9,206.1,1010.8,44.3,4.2,210.9,18.1,7,,2021-01-29T07:04:28,2021-01-29T18:54:52,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2021-01-30,92.4,71.5,83,103.6,71.5,90.6,75.3,79.6,0,0,0,,0,0,18.8,13.9,234.1,1010.7,58,4.3,232.4,20.2,9,,2021-01-30T07:04:30,2021-01-30T18:55:09,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
lagos,2021-01-31,93.3,76.2,83.5,105.1,76.2,91.2,76.7,81.1,0.02,100,16.67,rain,0,0,24.6,17.6,238.4,1010,70.7,4.7,212.9,18.3,8,,2021-01-31T07:04:31,2021-01-31T18:55:27,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,DNMM,remote,65201099999"
lagos,2021-02-01,93.3,75.2,84.2,103.7,75.2,93.2,76.9,79.6,0.044,100,25,rain,0,0,17.9,10.3,220.8,1010.9,54.1,4.6,212.7,18.4,8,,2021-02-01T07:04:31,2021-02-01T18:55:43,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"65210099999,DNMM,remote,65201099999"
lagos,2021-02-02,87.8,79.9,82.7,100.2,79.9,91.3,77.5,84.5,0.669,100,4.17,rain,0,0,17.7,12.8,212.5,1011.4,47.8,4.8,206.2,17.8,8,,2021-02-02T07:04:30,2021-02-02T18:55:59,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
lagos,2021-02-03,93.2,78.5,84.4,107.5,78.5,92.8,75.7,77.9,0.02,100,20.83,rain,0,0,18.6,13.9,227.2,1011.3,54.1,5,206.3,17.8,8,,2021-02-03T07:04:28,2021-02-03T18:56:13,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"65210099999,65213099999,DNMM,remote,65201099999"
lagos,2021-02-04,94.2,79.4,85.2,110.4,79.4,96.2,78.2,80.6,0.008,100,8.33,rain,0,0,18.1,11.4,237.5,1010.7,55.4,4.7,203.1,17.5,7,,2021-02-04T07:04:25,2021-02-04T18:56:28,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,DNMM,remote,65201099999"
lagos,2021-02-05,91.5,79.4,83.8,107.8,79.4,94.4,78.5,84.6,0.028,100,12.5,rain,0,0,19.2,10.7,221.7,1011.1,47.8,4.8,206.5,17.9,8,,2021-02-05T07:04:22,2021-02-05T18:56:41,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"65210099999,DNMM,remote,65201099999"
lagos,2021-02-06,95,77.6,84.3,110,77.6,93.5,77.3,80.6,0.024,100,16.67,rain,0,0,19.7,11.2,232.2,1010.6,51.6,5.6,241,20.8,8,,2021-02-06T07:04:17,2021-02-06T18:56:54,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"65210099999,DNMM,remote,65201099999"
lagos,2021-02-07,95,78.8,84.5,110,78.8,94.4,78,82,0.016,100,12.5,rain,0,0,19,11.4,223.7,1010,57.2,5.5,224.2,19.4,8,,2021-02-07T07:04:11,2021-02-07T18:57:06,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,DNMM,remote,65201099999"
lagos,2021-02-08,91.5,79.4,84.7,105.1,79.4,95.4,78.1,81.3,0.016,100,16.67,rain,0,0,20.1,17.2,229.3,1009.2,61.4,5.3,213.6,18.4,8,,2021-02-08T07:04:05,2021-02-08T18:57:18,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"65210099999,DNMM,remote,65201099999"
lagos,2021-02-09,94.2,79.1,85.2,107.2,79.1,94.6,76,76.8,0,0,0,,0,0,22.1,11.4,238.9,1009.6,62.7,5.4,253.6,22.1,9,,2021-02-09T07:03:58,2021-02-09T18:57:28,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
lagos,2021-02-10,93.2,78.8,84.3,110.4,78.8,95.1,78.5,83.5,0.012,100,12.5,rain,0,0,17.2,10.5,219.3,1009.7,48,5.5,234.9,20.4,8,,2021-02-10T07:03:50,2021-02-10T18:57:38,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"65210099999,DNMM,remote,65201099999"
lagos,2021-02-11,87.2,78.7,83.3,101.7,78.7,93.5,78.3,85,0.08,100,29.17,rain,0,0,20.1,10.1,228.4,1009.3,38.1,5.4,220.4,18.9,9,,2021-02-11T07:03:40,2021-02-11T18:57:48,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"DNMM,remote"
lagos,2021-02-12,86.3,80.5,83.4,100,86.9,93.4,77.9,83.5,0.076,100,37.5,rain,0,0,19.7,11.4,222.9,1009.1,55.3,6.2,214.3,18.5,9,,2021-02-12T07:03:31,2021-02-12T18:57:56,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"DNMM,remote,65201099999"
lagos,2021-02-13,93.2,80.5,84.8,112.6,87.9,96.3,78.5,82.4,0.012,100,12.5,rain,0,0,20.6,12.8,223.4,1008.5,52,6.2,210.4,18.4,8,,2021-02-13T07:03:20,2021-02-13T18:58:04,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,remote,65201099999"
lagos,2021-02-14,95,80.3,85.6,110,86.6,96.9,78.1,79.5,0.039,100,4.17,rain,0,0,19.9,11.4,229.7,1008.9,59.1,5.8,212.4,18.5,8,,2021-02-14T07:03:08,2021-02-14T18:58:12,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,remote,65201099999"
lagos,2021-02-15,91.4,80.3,84.7,107.8,86.5,96.4,78.6,82.6,0.02,100,16.67,rain,0,0,17.7,9.4,220.6,1009.1,59.8,5.8,211.5,18.3,7,,2021-02-15T07:02:56,2021-02-15T18:58:18,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,DNMM,remote,65201099999"
lagos,2021-02-16,92,78.9,84,105.1,78.9,93.1,77.3,81.5,0.236,100,4.17,rain,0,0,30,15,212.2,1009.2,51.7,5.8,193,16.8,8,,2021-02-16T07:02:43,2021-02-16T18:58:24,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
lagos,2021-02-17,87.3,80.3,83.6,98.5,87,92.9,77.3,82,0.02,100,12.5,rain,0,0,21.9,10.3,179.4,1009.7,46.5,5.4,244.6,21.2,8,,2021-02-17T07:02:29,2021-02-17T18:58:29,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"DNMM,remote,65201099999"
lagos,2021-02-18,95.1,79.4,83.5,96.5,79.4,90.5,75.7,79.2,0.044,100,29.17,rain,0,0,16.3,11.4,223.8,1010.9,82.9,4.2,248.7,21.5,9,,2021-02-18T07:02:14,2021-02-18T18:58:34,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"DNMM,remote,65201099999"
lagos,2021-02-19,93.1,74.6,82.7,91.2,74.6,83.9,63.9,58.1,0,0,0,,0,0,17,10.3,88,1012.1,38.3,1.9,283.3,24.4,10,,2021-02-19T07:01:58,2021-02-19T18:58:38,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
lagos,2021-02-20,94.9,75.1,83.1,93.1,75.1,83.1,61.1,51.5,0,0,0,,0,0,15,10.3,67,1012.2,26,1.9,292.9,25.4,10,,2021-02-20T07:01:42,2021-02-20T18:58:42,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote"
